year,month,date_of_month,day_of_week,Date,births
2008,1,16,3,1/16/2008,13183
2008,1,17,4,1/17/2008,13332
2008,1,18,5,1/18/2008,13473
2008,1,19,6,1/19/2008,8480
2008,1,20,7,1/20/2008,7481
2008,1,21,1,1/21/2008,11883
2008,1,22,2,1/22/2008,13297
2008,1,23,3,1/23/2008,13458
2008,1,24,4,1/24/2008,13485
2008,1,25,5,1/25/2008,13305
2008,1,26,6,1/26/2008,8717
2008,1,27,7,1/27/2008,7643
2008,1,28,1,1/28/2008,12592
2008,1,29,2,1/29/2008,13412
2008,1,30,3,1/30/2008,13233
2008,1,31,4,1/31/2008,13187
2008,2,1,5,2/1/2008,13191
2008,2,2,6,2/2/2008,8646
2008,2,3,7,2/3/2008,7616
2008,2,4,1,2/4/2008,12592
2008,2,5,2,2/5/2008,13447
2008,2,6,3,2/6/2008,13338
2008,2,7,4,2/7/2008,13636
2008,2,8,5,2/8/2008,13582
2008,2,9,6,2/9/2008,8862
2008,2,10,7,2/10/2008,7637
2008,2,11,1,2/11/2008,12578
2008,2,12,2,2/12/2008,13867
2008,2,13,3,2/13/2008,13125
2008,2,14,4,2/14/2008,14207
2008,2,15,5,2/15/2008,13696
2008,2,16,6,2/16/2008,8780
2008,2,17,7,2/17/2008,7646
2008,2,18,1,2/18/2008,12032
2008,2,19,2,2/19/2008,13548
2008,2,20,3,2/20/2008,13418
2008,2,21,4,2/21/2008,13507
2008,2,22,5,2/22/2008,13183
2008,2,23,6,2/23/2008,8973
2008,2,24,7,2/24/2008,7505
2008,2,25,1,2/25/2008,12621
2008,2,26,2,2/26/2008,13500
2008,2,27,3,2/27/2008,13316
2008,2,28,4,2/28/2008,13674
2008,2,29,5,2/29/2008,11631
2008,3,1,6,3/1/2008,8832
2008,3,2,7,3/2/2008,7535
2008,3,3,1,3/3/2008,12621
2008,3,4,2,3/4/2008,13622
2008,3,5,3,3/5/2008,13160
2008,3,6,4,3/6/2008,13279
2008,3,7,5,3/7/2008,13104
2008,3,8,6,3/8/2008,8409
2008,3,9,7,3/9/2008,7216
2008,3,10,1,3/10/2008,12648
2008,3,11,2,3/11/2008,13571
2008,3,12,3,3/12/2008,13353
2008,3,13,4,3/13/2008,13037
2008,3,14,5,3/14/2008,13321
2008,3,15,6,3/15/2008,8806
2008,3,16,7,3/16/2008,7626
2008,3,17,1,3/17/2008,13006
2008,3,18,2,3/18/2008,13766
2008,3,19,3,3/19/2008,13356
2008,3,20,4,3/20/2008,13614
2008,3,21,5,3/21/2008,12606
2008,3,22,6,3/22/2008,8477
2008,3,23,7,3/23/2008,7174
2008,3,24,1,3/24/2008,12352
2008,3,25,2,3/25/2008,13572
2008,3,26,3,3/26/2008,13116
2008,3,27,4,3/27/2008,13224
2008,3,28,5,3/28/2008,12886
2008,3,29,6,3/29/2008,8616
2008,3,30,7,3/30/2008,7368
2008,3,31,1,3/31/2008,12211
2008,4,1,2,4/1/2008,12771
2008,4,2,3,4/2/2008,13491
2008,4,3,4,4/3/2008,13340
2008,4,4,5,4/4/2008,13405
2008,4,5,6,4/5/2008,8600
2008,4,6,7,4/6/2008,7606
2008,4,7,1,4/7/2008,12312
2008,4,8,2,4/8/2008,13526
2008,4,9,3,4/9/2008,13009
2008,4,10,4,4/10/2008,13236
2008,4,11,5,4/11/2008,13053
2008,4,12,6,4/12/2008,8531
2008,4,13,7,4/13/2008,7384
2008,4,14,1,4/14/2008,12386
2008,4,15,2,4/15/2008,13274
2008,4,16,3,4/16/2008,13120
2008,4,17,4,4/17/2008,13164
2008,4,18,5,4/18/2008,13090
2008,4,19,6,4/19/2008,8695
2008,4,20,7,4/20/2008,7504
2008,4,21,1,4/21/2008,12376
2008,4,22,2,4/22/2008,13428
2008,4,23,3,4/23/2008,13284
2008,4,24,4,4/24/2008,13317
2008,4,25,5,4/25/2008,12851
2008,4,26,6,4/26/2008,8304
2008,4,27,7,4/27/2008,7439
2008,4,28,1,4/28/2008,12325
2008,4,29,2,4/29/2008,13313
2008,4,30,3,4/30/2008,13210
2008,5,1,4,5/1/2008,13520
2008,5,2,5,5/2/2008,12872
2008,5,3,6,5/3/2008,8329
2008,5,4,7,5/4/2008,7135
2008,5,5,1,5/5/2008,12480
2008,5,6,2,5/6/2008,13416
2008,5,7,3,5/7/2008,13059
2008,5,8,4,5/8/2008,13387
2008,5,9,5,5/9/2008,12934
2008,5,10,6,5/10/2008,8554
2008,5,11,7,5/11/2008,7293
2008,5,12,1,5/12/2008,12613
2008,5,13,2,5/13/2008,13238
2008,5,14,3,5/14/2008,13405
2008,5,15,4,5/15/2008,13521
2008,5,16,5,5/16/2008,13062
2008,5,17,6,5/17/2008,8246
2008,5,18,7,5/18/2008,7573
2008,5,19,1,5/19/2008,12614
2008,5,20,2,5/20/2008,13912
2008,5,21,3,5/21/2008,13853
2008,5,22,4,5/22/2008,13732
2008,5,23,5,5/23/2008,13342
2008,5,24,6,5/24/2008,8529
2008,5,25,7,5/25/2008,7441
2008,5,26,1,5/26/2008,7948
2008,5,27,2,5/27/2008,13181
2008,5,28,3,5/28/2008,14397
2008,5,29,4,5/29/2008,13783
2008,5,30,5,5/30/2008,13602
2008,5,31,6,5/31/2008,8864
2008,6,1,7,6/1/2008,7651
2008,6,2,1,6/2/2008,12590
2008,6,3,2,6/3/2008,13459
2008,6,4,3,6/4/2008,13597
2008,6,5,4,6/5/2008,13438
2008,6,6,5,6/6/2008,13159
2008,6,7,6,6/7/2008,8708
2008,6,8,7,6/8/2008,7727
2008,6,9,1,6/9/2008,12450
2008,6,10,2,6/10/2008,13789
2008,6,11,3,6/11/2008,13609
2008,6,12,4,6/12/2008,13796
2008,6,13,5,6/13/2008,12394
2008,6,14,6,6/14/2008,8603
2008,6,15,7,6/15/2008,7779
2008,6,16,1,6/16/2008,12732
2008,6,17,2,6/17/2008,13756
2008,6,18,3,6/18/2008,13638
2008,6,19,4,6/19/2008,13452
2008,6,20,5,6/20/2008,13403
2008,6,21,6,6/21/2008,8857
2008,6,22,7,6/22/2008,7651
2008,6,23,1,6/23/2008,12794
2008,6,24,2,6/24/2008,13983
2008,6,25,3,6/25/2008,13728
2008,6,26,4,6/26/2008,13547
2008,6,27,5,6/27/2008,13411
2008,6,28,6,6/28/2008,8991
2008,6,29,7,6/29/2008,7840
2008,6,30,1,6/30/2008,12898
2008,7,1,2,7/1/2008,14350
2008,7,2,3,7/2/2008,14189
2008,7,3,4,7/3/2008,14182
2008,7,4,5,7/4/2008,9449
2008,7,5,6,7/5/2008,8061
2008,7,6,7,7/6/2008,7725
2008,7,7,1,7/7/2008,13340
2008,7,8,2,7/8/2008,14771
2008,7,9,3,7/9/2008,14098
2008,7,10,4,7/10/2008,13952
2008,7,11,5,7/11/2008,13697
2008,7,12,6,7/12/2008,9084
2008,7,13,7,7/13/2008,7885
2008,7,14,1,7/14/2008,12881
2008,7,15,2,7/15/2008,14221
2008,7,16,3,7/16/2008,14016
2008,7,17,4,7/17/2008,13987
2008,7,18,5,7/18/2008,13542
2008,7,19,6,7/19/2008,8978
2008,7,20,7,7/20/2008,7999
2008,7,21,1,7/21/2008,13053
2008,7,22,2,7/22/2008,14241
2008,7,23,3,7/23/2008,13994
2008,7,24,4,7/24/2008,13622
2008,7,25,5,7/25/2008,13417
2008,7,26,6,7/26/2008,8898
2008,7,27,7,7/27/2008,7940
2008,7,28,1,7/28/2008,13054
2008,7,29,2,7/29/2008,14259
2008,7,30,3,7/30/2008,13883
2008,7,31,4,7/31/2008,13939
2008,8,1,5,8/1/2008,13684
2008,8,2,6,8/2/2008,9018
2008,8,3,7,8/3/2008,7911
2008,8,4,1,8/4/2008,13155
2008,8,5,2,8/5/2008,13981
2008,8,6,3,8/6/2008,13800
2008,8,7,4,8/7/2008,13859
2008,8,8,5,8/8/2008,15374
2008,8,9,6,8/9/2008,9233
2008,8,10,7,8/10/2008,7951
2008,8,11,1,8/11/2008,13186
2008,8,12,2,8/12/2008,14336
2008,8,13,3,8/13/2008,13933
2008,8,14,4,8/14/2008,14248
2008,8,15,5,8/15/2008,13890
2008,8,16,6,8/16/2008,9180
2008,8,17,7,8/17/2008,7848
2008,8,18,1,8/18/2008,13404
2008,8,19,2,8/19/2008,14348
2008,8,20,3,8/20/2008,14083
2008,8,21,4,8/21/2008,14010
2008,8,22,5,8/22/2008,13923
2008,8,23,6,8/23/2008,8997
2008,8,24,7,8/24/2008,8008
2008,8,25,1,8/25/2008,13051
2008,8,26,2,8/26/2008,14260
2008,8,27,3,8/27/2008,14213
2008,8,28,4,8/28/2008,14718
2008,8,29,5,8/29/2008,14260
2008,8,30,6,8/30/2008,9182
2008,8,31,7,8/31/2008,8002
2008,9,1,1,9/1/2008,8105
2008,9,2,2,9/2/2008,13488
2008,9,3,3,9/3/2008,14657
2008,9,4,4,9/4/2008,14980
2008,9,5,5,9/5/2008,14475
2008,9,6,6,9/6/2008,9450
2008,9,7,7,9/7/2008,8209
2008,9,8,1,9/8/2008,13437
2008,9,9,2,9/9/2008,14567
2008,9,10,3,9/10/2008,14474
2008,9,11,4,9/11/2008,13391
2008,9,12,5,9/12/2008,14312
2008,9,13,6,9/13/2008,9552
2008,9,14,7,9/14/2008,8405
2008,9,15,1,9/15/2008,13775
2008,9,16,2,9/16/2008,14736
2008,9,17,3,9/17/2008,14316
2008,9,18,4,9/18/2008,14512
2008,9,19,5,9/19/2008,14151
2008,9,20,6,9/20/2008,9227
2008,9,21,7,9/21/2008,8183
2008,9,22,1,9/22/2008,13246
2008,9,23,2,9/23/2008,14464
2008,9,24,3,9/24/2008,14016
2008,9,25,4,9/25/2008,14176
2008,9,26,5,9/26/2008,13705
2008,9,27,6,9/27/2008,9168
2008,9,28,7,9/28/2008,7892
2008,9,29,1,9/29/2008,12819
2008,9,30,2,9/30/2008,13737
2008,10,1,3,10/1/2008,13761
2008,10,2,4,10/2/2008,13742
2008,10,3,5,10/3/2008,13189
2008,10,4,6,10/4/2008,8788
2008,10,5,7,10/5/2008,7609
2008,10,6,1,10/6/2008,12557
2008,10,7,2,10/7/2008,13728
2008,10,8,3,10/8/2008,13499
2008,10,9,4,10/9/2008,13301
2008,10,10,5,10/10/2008,13264
2008,10,11,6,10/11/2008,8624
2008,10,12,7,10/12/2008,7590
2008,10,13,1,10/13/2008,11616
2008,10,14,2,10/14/2008,13396
2008,10,15,3,10/15/2008,13299
2008,10,16,4,10/16/2008,13163
2008,10,17,5,10/17/2008,12957
2008,10,18,6,10/18/2008,8373
2008,10,19,7,10/19/2008,7205
2008,10,20,1,10/20/2008,12384
2008,10,21,2,10/21/2008,13478
2008,10,22,3,10/22/2008,13256
2008,10,23,4,10/23/2008,13239
2008,10,24,5,10/24/2008,12872
2008,10,25,6,10/25/2008,8409
2008,10,26,7,10/26/2008,7318
2008,10,27,1,10/27/2008,12358
2008,10,28,2,10/28/2008,13528
2008,10,29,3,10/29/2008,12954
2008,10,30,4,10/30/2008,12950
2008,10,31,5,10/31/2008,11013
2008,11,1,6,11/1/2008,8395
2008,11,2,7,11/2/2008,7807
2008,11,3,1,11/3/2008,12887
2008,11,4,2,11/4/2008,13244
2008,11,5,3,11/5/2008,13041
2008,11,6,4,11/6/2008,13153
2008,11,7,5,11/7/2008,13203
2008,11,8,6,11/8/2008,8538
2008,11,9,7,11/9/2008,7305
2008,11,10,1,11/10/2008,12333
2008,11,11,2,11/11/2008,13323
2008,11,12,3,11/12/2008,12852
2008,11,13,4,11/13/2008,12541
2008,11,14,5,11/14/2008,12824
2008,11,15,6,11/15/2008,8377
2008,11,16,7,11/16/2008,7225
2008,11,17,1,11/17/2008,12251
2008,11,18,2,11/18/2008,13202
2008,11,19,3,11/19/2008,12874
2008,11,20,4,11/20/2008,13436
2008,11,21,5,11/21/2008,13189
2008,11,22,6,11/22/2008,8449
2008,11,23,7,11/23/2008,7301
2008,11,24,1,11/24/2008,13493
2008,11,25,2,11/25/2008,13929
2008,11,26,3,11/26/2008,12242
2008,11,27,4,11/27/2008,7126
2008,11,28,5,11/28/2008,9247
2008,11,29,6,11/29/2008,7803
2008,11,30,7,11/30/2008,7315
2008,12,1,1,12/1/2008,13029
2008,12,2,2,12/2/2008,14138
2008,12,3,3,12/3/2008,13317
2008,12,4,4,12/4/2008,13250
2008,12,5,5,12/5/2008,12734
2008,12,6,6,12/6/2008,8422
2008,12,7,7,12/7/2008,7282
2008,12,8,1,12/8/2008,12322
2008,12,9,2,12/9/2008,13112
2008,12,10,3,12/10/2008,13113
2008,12,11,4,12/11/2008,12851
2008,12,12,5,12/12/2008,12903
2008,12,13,6,12/13/2008,8436
2008,12,14,7,12/14/2008,7380
2008,12,15,1,12/15/2008,12377
2008,12,16,2,12/16/2008,13900
2008,12,17,3,12/17/2008,13814
2008,12,18,4,12/18/2008,14324
2008,12,19,5,12/19/2008,14007
2008,12,20,6,12/20/2008,8665
2008,12,21,7,12/21/2008,7635
2008,12,22,1,12/22/2008,13831
2008,12,23,2,12/23/2008,13374
2008,12,24,3,12/24/2008,9235
2008,12,25,4,12/25/2008,6471
2008,12,26,5,12/26/2008,10890
2008,12,27,6,12/27/2008,8728
2008,12,28,7,12/28/2008,7677
2008,12,29,1,12/29/2008,13951
2008,12,30,2,12/30/2008,15645
2008,12,31,3,12/31/2008,12906
2009,1,1,4,1/1/2009,8145
2009,1,2,5,1/2/2009,10995
2009,1,3,6,1/3/2009,8338
2009,1,4,7,1/4/2009,7283
2009,1,5,1,1/5/2009,12125
2009,1,6,2,1/6/2009,13222
2009,1,7,3,1/7/2009,13119
2009,1,8,4,1/8/2009,13019
2009,1,9,5,1/9/2009,12647
2009,1,10,6,1/10/2009,8233
2009,1,11,7,1/11/2009,7122
2009,1,12,1,1/12/2009,12178
2009,1,13,2,1/13/2009,12597
2009,1,14,3,1/14/2009,13013
2009,1,15,4,1/15/2009,12800
2009,1,16,5,1/16/2009,12542
2009,1,17,6,1/17/2009,8175
2009,1,18,7,1/18/2009,7151
2009,1,19,1,1/19/2009,11353
2009,1,20,2,1/20/2009,12935
2009,1,21,3,1/21/2009,12822
2009,1,22,4,1/22/2009,13125
2009,1,23,5,1/23/2009,12995
2009,1,24,6,1/24/2009,8357
2009,1,25,7,1/25/2009,7261
2009,1,26,1,1/26/2009,12156
2009,1,27,2,1/27/2009,13107
2009,1,28,3,1/28/2009,12703
2009,1,29,4,1/29/2009,12729
2009,1,30,5,1/30/2009,12527
2009,1,31,6,1/31/2009,8201
2009,2,1,7,2/1/2009,7255
2009,2,2,1,2/2/2009,12525
2009,2,3,2,2/3/2009,13330
2009,2,4,3,2/4/2009,12894
2009,2,5,4,2/5/2009,12817
2009,2,6,5,2/6/2009,12517
2009,2,7,6,2/7/2009,8451
2009,2,8,7,2/8/2009,7462
2009,2,9,1,2/9/2009,12484
2009,2,10,2,2/10/2009,13612
2009,2,11,3,2/11/2009,13219
2009,2,12,4,2/12/2009,13635
2009,2,13,5,2/13/2009,11832
2009,2,14,6,2/14/2009,8550
2009,2,15,7,2/15/2009,7434
2009,2,16,1,2/16/2009,11731
2009,2,17,2,2/17/2009,13151
2009,2,18,3,2/18/2009,13324
2009,2,19,4,2/19/2009,13171
2009,2,20,5,2/20/2009,12995
2009,2,21,6,2/21/2009,8628
2009,2,22,7,2/22/2009,7286
2009,2,23,1,2/23/2009,12363
2009,2,24,2,2/24/2009,13110
2009,2,25,3,2/25/2009,13084
2009,2,26,4,2/26/2009,13134
2009,2,27,5,2/27/2009,12732
2009,2,28,6,2/28/2009,8396
2009,3,1,7,3/1/2009,7342
2009,3,2,1,3/2/2009,12276
2009,3,3,2,3/3/2009,13265
2009,3,4,3,3/4/2009,12903
2009,3,5,4,3/5/2009,13176
2009,3,6,5,3/6/2009,13081
2009,3,7,6,3/7/2009,8556
2009,3,8,7,3/8/2009,7314
2009,3,9,1,3/9/2009,12400
2009,3,10,2,3/10/2009,13568
2009,3,11,3,3/11/2009,12999
2009,3,12,4,3/12/2009,13134
2009,3,13,5,3/13/2009,12087
2009,3,14,6,3/14/2009,8396
2009,3,15,7,3/15/2009,7130
2009,3,16,1,3/16/2009,12264
2009,3,17,2,3/17/2009,13542
2009,3,18,3,3/18/2009,12987
2009,3,19,4,3/19/2009,12706
2009,3,20,5,3/20/2009,12927
2009,3,21,6,3/21/2009,8286
2009,3,22,7,3/22/2009,7168
2009,3,23,1,3/23/2009,12056
2009,3,24,2,3/24/2009,13309
2009,3,25,3,3/25/2009,13027
2009,3,26,4,3/26/2009,12785
2009,3,27,5,3/27/2009,12692
2009,3,28,6,3/28/2009,8381
2009,3,29,7,3/29/2009,7348
2009,3,30,1,3/30/2009,12330
2009,3,31,2,3/31/2009,13136
2009,4,1,3,4/1/2009,12247
2009,4,2,4,4/2/2009,13233
2009,4,3,5,4/3/2009,13078
2009,4,4,6,4/4/2009,8389
2009,4,5,7,4/5/2009,7238
2009,4,6,1,4/6/2009,12200
2009,4,7,2,4/7/2009,13589
2009,4,8,3,4/8/2009,13177
2009,4,9,4,4/9/2009,13278
2009,4,10,5,4/10/2009,12007
2009,4,11,6,4/11/2009,7906
2009,4,12,7,4/12/2009,6864
2009,4,13,1,4/13/2009,11617
2009,4,14,2,4/14/2009,13415
2009,4,15,3,4/15/2009,12804
2009,4,16,4,4/16/2009,13095
2009,4,17,5,4/17/2009,12481
2009,4,18,6,4/18/2009,8364
2009,4,19,7,4/19/2009,7309
2009,4,20,1,4/20/2009,12252
2009,4,21,2,4/21/2009,13273
2009,4,22,3,4/22/2009,12958
2009,4,23,4,4/23/2009,12872
2009,4,24,5,4/24/2009,12231
2009,4,25,6,4/25/2009,8191
2009,4,26,7,4/26/2009,7198
2009,4,27,1,4/27/2009,12199
2009,4,28,2,4/28/2009,13243
2009,4,29,3,4/29/2009,12701
2009,4,30,4,4/30/2009,12413
2009,5,1,5,5/1/2009,12930
2009,5,2,6,5/2/2009,8169
2009,5,3,7,5/3/2009,7220
2009,5,4,1,5/4/2009,12126
2009,5,5,2,5/5/2009,13358
2009,5,6,3,5/6/2009,12686
2009,5,7,4,5/7/2009,13088
2009,5,8,5,5/8/2009,12738
2009,5,9,6,5/9/2009,8180
2009,5,10,7,5/10/2009,7339
2009,5,11,1,5/11/2009,12410
2009,5,12,2,5/12/2009,13415
2009,5,13,3,5/13/2009,12920
2009,5,14,4,5/14/2009,13033
2009,5,15,5,5/15/2009,12874
2009,5,16,6,5/16/2009,8327
2009,5,17,7,5/17/2009,7256
2009,5,18,1,5/18/2009,12467
2009,5,19,2,5/19/2009,13543
2009,5,20,3,5/20/2009,13694
2009,5,21,4,5/21/2009,13569
2009,5,22,5,5/22/2009,13314
2009,5,23,6,5/23/2009,8618
2009,5,24,7,5/24/2009,7481
2009,5,25,1,5/25/2009,8058
2009,5,26,2,5/26/2009,13239
2009,5,27,3,5/27/2009,14350
2009,5,28,4,5/28/2009,14057
2009,5,29,5,5/29/2009,13290
2009,5,30,6,5/30/2009,8602
2009,5,31,7,5/31/2009,7480
2009,6,1,1,6/1/2009,12541
2009,6,2,2,6/2/2009,13408
2009,6,3,3,6/3/2009,13080
2009,6,4,4,6/4/2009,13036
2009,6,5,5,6/5/2009,12648
2009,6,6,6,6/6/2009,8428
2009,6,7,7,6/7/2009,7221
2009,6,8,1,6/8/2009,12472
2009,6,9,2,6/9/2009,13368
2009,6,10,3,6/10/2009,13248
2009,6,11,4,6/11/2009,13079
2009,6,12,5,6/12/2009,12780
2009,6,13,6,6/13/2009,8376
2009,6,14,7,6/14/2009,7380
2009,6,15,1,6/15/2009,12465
2009,6,16,2,6/16/2009,13542
2009,6,17,3,6/17/2009,13440
2009,6,18,4,6/18/2009,13611
2009,6,19,5,6/19/2009,12846
2009,6,20,6,6/20/2009,8603
2009,6,21,7,6/21/2009,7559
2009,6,22,1,6/22/2009,12396
2009,6,23,2,6/23/2009,13700
2009,6,24,3,6/24/2009,13268
2009,6,25,4,6/25/2009,13362
2009,6,26,5,6/26/2009,12981
2009,6,27,6,6/27/2009,8474
2009,6,28,7,6/28/2009,7471
2009,6,29,1,6/29/2009,12776
2009,6,30,2,6/30/2009,14061
2009,7,1,3,7/1/2009,14311
2009,7,2,4,7/2/2009,13931
2009,7,3,5,7/3/2009,10630
2009,7,4,6,7/4/2009,7978
2009,7,5,7,7/5/2009,7333
2009,7,6,1,7/6/2009,12415
2009,7,7,2,7/7/2009,14208
2009,7,8,3,7/8/2009,14252
2009,7,9,4,7/9/2009,13566
2009,7,10,5,7/10/2009,13276
2009,7,11,6,7/11/2009,8769
2009,7,12,7,7/12/2009,7627
2009,7,13,1,7/13/2009,12570
2009,7,14,2,7/14/2009,14086
2009,7,15,3,7/15/2009,13939
2009,7,16,4,7/16/2009,14012
2009,7,17,5,7/17/2009,13258
2009,7,18,6,7/18/2009,8626
2009,7,19,7,7/19/2009,7536
2009,7,20,1,7/20/2009,12612
2009,7,21,2,7/21/2009,13974
2009,7,22,3,7/22/2009,13657
2009,7,23,4,7/23/2009,13880
2009,7,24,5,7/24/2009,13132
2009,7,25,6,7/25/2009,8887
2009,7,26,7,7/26/2009,7716
2009,7,27,1,7/27/2009,12684
2009,7,28,2,7/28/2009,14163
2009,7,29,3,7/29/2009,13619
2009,7,30,4,7/30/2009,13537
2009,7,31,5,7/31/2009,13307
2009,8,1,6,8/1/2009,8684
2009,8,2,7,8/2/2009,7492
2009,8,3,1,8/3/2009,12642
2009,8,4,2,8/4/2009,13937
2009,8,5,3,8/5/2009,13510
2009,8,6,4,8/6/2009,13377
2009,8,7,5,8/7/2009,13122
2009,8,8,6,8/8/2009,8830
2009,8,9,7,8/9/2009,7683
2009,8,10,1,8/10/2009,12759
2009,8,11,2,8/11/2009,14021
2009,8,12,3,8/12/2009,13764
2009,8,13,4,8/13/2009,13391
2009,8,14,5,8/14/2009,13398
2009,8,15,6,8/15/2009,8566
2009,8,16,7,8/16/2009,7750
2009,8,17,1,8/17/2009,13104
2009,8,18,2,8/18/2009,14226
2009,8,19,3,8/19/2009,13634
2009,8,20,4,8/20/2009,13994
2009,8,21,5,8/21/2009,13291
2009,8,22,6,8/22/2009,8952
2009,8,23,7,8/23/2009,7650
2009,8,24,1,8/24/2009,12664
2009,8,25,2,8/25/2009,13928
2009,8,26,3,8/26/2009,13770
2009,8,27,4,8/27/2009,13861
2009,8,28,5,8/28/2009,13530
2009,8,29,6,8/29/2009,8805
2009,8,30,7,8/30/2009,7702
2009,8,31,1,8/31/2009,12758
2009,9,1,2,9/1/2009,14107
2009,9,2,3,9/2/2009,13659
2009,9,3,4,9/3/2009,13900
2009,9,4,5,9/4/2009,13622
2009,9,5,6,9/5/2009,8959
2009,9,6,7,9/6/2009,7587
2009,9,7,1,9/7/2009,7947
2009,9,8,2,9/8/2009,13555
2009,9,9,3,9/9/2009,16081
2009,9,10,4,9/10/2009,14887
2009,9,11,5,9/11/2009,13032
2009,9,12,6,9/12/2009,9264
2009,9,13,7,9/13/2009,7871
2009,9,14,1,9/14/2009,13393
2009,9,15,2,9/15/2009,14558
2009,9,16,3,9/16/2009,14130
2009,9,17,4,9/17/2009,14095
2009,9,18,5,9/18/2009,13951
2009,9,19,6,9/19/2009,9032
2009,9,20,7,9/20/2009,8014
2009,9,21,1,9/21/2009,13415
2009,9,22,2,9/22/2009,14318
2009,9,23,3,9/23/2009,13973
2009,9,24,4,9/24/2009,14048
2009,9,25,5,9/25/2009,13449
2009,9,26,6,9/26/2009,9013
2009,9,27,7,9/27/2009,7817
2009,9,28,1,9/28/2009,12723
2009,9,29,2,9/29/2009,13829
2009,9,30,3,9/30/2009,13465
2009,10,1,4,10/1/2009,13628
2009,10,2,5,10/2/2009,13264
2009,10,3,6,10/3/2009,8548
2009,10,4,7,10/4/2009,7443
2009,10,5,1,10/5/2009,12559
2009,10,6,2,10/6/2009,13674
2009,10,7,3,10/7/2009,13078
2009,10,8,4,10/8/2009,13174
2009,10,9,5,10/9/2009,12706
2009,10,10,6,10/10/2009,8577
2009,10,11,7,10/11/2009,7268
2009,10,12,1,10/12/2009,12105
2009,10,13,2,10/13/2009,12941
2009,10,14,3,10/14/2009,12882
2009,10,15,4,10/15/2009,13115
2009,10,16,5,10/16/2009,12605
2009,10,17,6,10/17/2009,8155
2009,10,18,7,10/18/2009,7356
2009,10,19,1,10/19/2009,12056
2009,10,20,2,10/20/2009,13142
2009,10,21,3,10/21/2009,12924
2009,10,22,4,10/22/2009,12935
2009,10,23,5,10/23/2009,12621
2009,10,24,6,10/24/2009,8353
2009,10,25,7,10/25/2009,7120
2009,10,26,1,10/26/2009,12238
2009,10,27,2,10/27/2009,13230
2009,10,28,3,10/28/2009,13043
2009,10,29,4,10/29/2009,12683
2009,10,30,5,10/30/2009,11978
2009,10,31,6,10/31/2009,7658
2009,11,1,7,11/1/2009,7519
2009,11,2,1,11/2/2009,12212
2009,11,3,2,11/3/2009,13205
2009,11,4,3,11/4/2009,12743
2009,11,5,4,11/5/2009,12805
2009,11,6,5,11/6/2009,12314
2009,11,7,6,11/7/2009,8044
2009,11,8,7,11/8/2009,7260
2009,11,9,1,11/9/2009,11874
2009,11,10,2,11/10/2009,13287
2009,11,11,3,11/11/2009,12889
2009,11,12,4,11/12/2009,12751
2009,11,13,5,11/13/2009,11739
2009,11,14,6,11/14/2009,8281
2009,11,15,7,11/15/2009,7232
2009,11,16,1,11/16/2009,11940
2009,11,17,2,11/17/2009,12950
2009,11,18,3,11/18/2009,12866
2009,11,19,4,11/19/2009,12822
2009,11,20,5,11/20/2009,13002
2009,11,21,6,11/21/2009,8335
2009,11,22,7,11/22/2009,7230
2009,11,23,1,11/23/2009,13125
2009,11,24,2,11/24/2009,13907
2009,11,25,3,11/25/2009,11986
2009,11,26,4,11/26/2009,6864
2009,11,27,5,11/27/2009,8750
2009,11,28,6,11/28/2009,7604
2009,11,29,7,11/29/2009,7169
2009,11,30,1,11/30/2009,12542
2009,12,1,2,12/1/2009,13900
2009,12,2,3,12/2/2009,13267
2009,12,3,4,12/3/2009,12952
2009,12,4,5,12/4/2009,12131
2009,12,5,6,12/5/2009,7855
2009,12,6,7,12/6/2009,7103
2009,12,7,1,12/7/2009,11732
2009,12,8,2,12/8/2009,12823
2009,12,9,3,12/9/2009,12497
2009,12,10,4,12/10/2009,12299
2009,12,11,5,12/11/2009,11834
2009,12,12,6,12/12/2009,8082
2009,12,13,7,12/13/2009,7027
2009,12,14,1,12/14/2009,12254
2009,12,15,2,12/15/2009,13347
2009,12,16,3,12/16/2009,12961
2009,12,17,4,12/17/2009,13425
2009,12,18,5,12/18/2009,13478
2009,12,19,6,12/19/2009,8436
2009,12,20,7,12/20/2009,7225
2009,12,21,1,12/21/2009,13512
2009,12,22,2,12/22/2009,14102
2009,12,23,3,12/23/2009,11819
2009,12,24,4,12/24/2009,8441
2009,12,25,5,12/25/2009,6160
2009,12,26,6,12/26/2009,7172
2009,12,27,7,12/27/2009,7480
2009,12,28,1,12/28/2009,13354
2009,12,29,2,12/29/2009,14600
2009,12,30,3,12/30/2009,13829
2009,12,31,4,12/31/2009,11667
2010,1,1,5,1/1/2010,7871
2010,1,2,6,1/2/2010,6990
2010,1,3,7,1/3/2010,6988
2010,1,4,1,1/4/2010,11844
2010,1,5,2,1/5/2010,12995
2010,1,6,3,1/6/2010,12520
2010,1,7,4,1/7/2010,12541
2010,1,8,5,1/8/2010,12183
2010,1,9,6,1/9/2010,7809
2010,1,10,7,1/10/2010,6963
2010,1,11,1,1/11/2010,11892
2010,1,12,2,1/12/2010,12921
2010,1,13,3,1/13/2010,12307
2010,1,14,4,1/14/2010,12543
2010,1,15,5,1/15/2010,12278
2010,1,16,6,1/16/2010,8032
2010,1,17,7,1/17/2010,7131
2010,1,18,1,1/18/2010,11220
2010,1,19,2,1/19/2010,12510
